DIR,Age,NumLoans,NumRealEstateLoans,NumDependents,Num30-59Delinquencies,Num60-89Delinquencies,Income,BalanceToCreditLimit,Delinquent90
9.32060723468553,52.55234762839421,1,1,0.0006899585591754187,0,0,7798.96802727826,-0.8705035101056766,0
9.141783619221995,52.61439477640713,1,1,0.0005318590367634435,0,0,7738.95299769672,-0.7977402525030217,0
9.233200413279524,52.470918583298754,1,1,0.0008913130198841584,0,0,7809.703269930727,-0.8547646694056314,0
8.636443377805337,52.76691534959937,1,1,0.0008865183202466984,0,0,7757.84425658718,-0.7737914023572987,0
9.40832288931581,52.85430956570002,1,1,0.0008326733566514071,0,0,7788.713327864907,-0.7824965084039015,0
9.737907330619135,52.737832514372336,1,1,0.0013006130796224824,0,0,7720.567164543192,-0.8695592768147051,0
9.046772049627393,52.48255784893914,1,1,0.0008591911441533214,0,0,7728.072347947626,-0.803919307187773,0
9.48950877294198,52.63548213988955,1,1,0.00085968570266121,0,0,7740.06571189603,-0.8285530721029266,0
9.59436629127405,52.621538031655426,1,1,0.0007787231678416715,0,0,7726.446432230814,-0.834136018024904,0
9.590077180900588,52.72016641776199,1,1,0.0007698345497047345,0,0,7713.019214345633,-0.7962317959159018,0
9.699834457117749,52.69999878671497,1,1,0.0007881227389507119,0,0,7788.250668921099,-0.8363359906694667,0
8.936254568550485,52.955535420881176,1,1,0.0010713246127667083,0,0,7764.213398450599,-0.8426427117733246,0
9.641508711106429,52.91855580430006,1,1,0.0009427805512905967,0,0,7768.4224284721695,-0.8550094152725038,0
9.728027367033539,52.47094200719599,1,1,0.000953919955554716,0,0,7660.081700237276,-0.8222177039001473,0
9.477168402008465,52.86126095167247,1,1,0.0012738675546921637,0,0,7719.863456401769,-0.8411266574773602,0
9.158758108274268,52.622958277659606,1,1,0.001032194455900622,0,0,7701.202360616128,-0.8289304664930657,0
9.085597029215164,52.54521298487284,1,1,0.0007528314233901592,0,0,7723.028587882059,-0.8053920171775433,0
8.999023841547404,52.77638342664787,1,1,0.0009639885993107793,0,0,7803.364453611524,-0.8046065884566798,0
9.110850624318124,52.63891167401946,1,1,0.000565104379560643,0,0,7797.596379586028,-0.7881617835971271,0
9.848939353763756,52.7350736615352,1,1,0.0008797800545278001,0,0,7768.124227287379,-0.8912058966279759,0
9.380476066981766,52.59460261665397,1,1,0.0010097404286001164,0,0,7707.722352622571,-0.8311719151547625,0
9.264091294561904,52.99203140287828,1,1,0.0008379477705254323,0,0,7732.262327306806,-0.8119558148560702,0
9.594783648061396,52.83941610068988,1,1,0.0009383779095280265,0,0,7772.062271356148,-0.8416845285907044,0
9.36089863217037,52.318361496384355,1,1,0.001096937839228738,0,0,7776.648426735276,-0.8392185115839841,0
9.367932146877708,52.50889216540135,1,1,0.0011222414968679157,0,0,7774.431940484309,-0.8370374709352302,0
9.300947192385827,52.68940429578492,1,1,0.000944889847084785,0,0,7720.899967951512,-0.826817182460891,0
8.769028396543893,52.77057326672729,1,1,0.0011937930455216683,0,0,7715.084850453578,-0.7989244986619135,0
9.376200994482135,52.631439450802695,1,1,0.0008902339916806816,0,0,7715.272246765271,-0.8460718940668255,0
9.697571119921681,52.511503585473555,1,1,0.0006411795319980346,0,0,7759.513327886146,-0.8708558694224104,0
9.769124862427187,52.657613589144134,1,1,0.0008483719251845828,0,0,7708.767417530938,-0.8165925346454117,0
9.329302617687118,52.59372628732226,1,1,0.0010711637685103432,0,0,7691.614045597472,-0.8316031162698323,0
9.231490492263317,52.67769028035484,1,1,0.0009764077112944943,0,0,7784.060300772892,-0.8800632961209705,0
10.18895393532319,52.88736378491499,1,1,0.0010217342240250904,0,0,7814.172399812304,-0.8559832920832289,0
9.366649841095107,52.683977874416044,1,1,0.0010838098663137883,0,0,7779.948468008423,-0.8117011047808773,0
9.17641019469798,52.62554937405627,1,1,0.0008185127673686376,0,0,7749.718565893403,-0.7827794919202038,0
9.554450676873289,52.36278560642154,1,1,0.0009051294663450442,0,0,7765.574937628092,-0.9092947958604116,0
9.08974198142275,52.49917021464316,1,1,0.0009414625115285963,0,0,7772.503158114365,-0.9100213111995803,0
9.472177397943476,52.860699122608,1,1,0.0007671635203773649,0,0,7810.847864830367,-0.8098988286009066,0
8.951323146271147,52.803233413318246,1,1,0.0006988715106431959,0,0,7750.727473422128,-0.8034471282659854,0
9.89636793025499,52.74163338616718,1,1,0.001011004822292967,0,0,7769.588795557401,-0.8513520526084635,0
9.517959223850738,52.91659680865956,1,1,0.001305969043037702,0,0,7882.292514269116,-0.9207745602664621,0
9.29449894903358,52.53126508747887,1,1,0.0010589967272858732,0,0,7745.993967001232,-0.8444563222402599,0
9.278324078871425,52.412764280324225,1,1,0.0006553332628516485,0,0,7789.912353228525,-0.864240382413221,0
9.62125907810584,52.42814103544929,1,1,0.0008664430404502264,0,0,7712.076789740767,-0.8340145792359979,0
9.501275210803113,52.66309409215809,1,1,0.0007960631557690953,0,0,7726.599615108008,-0.7843519685457829,0
9.275244385320288,52.73663203963924,1,1,0.0007150851190206431,0,0,7786.968442705402,-0.8447339499945901,0
9.661569372728529,52.569572460117016,1,1,0.0007492520749795321,0,0,7773.593322550028,-0.9007126232339631,0
9.028246375516844,52.46438297150217,1,1,0.0009198751829809921,0,0,7742.702479086709,-0.8545621468715172,0
9.161185040692283,52.83976366998851,1,1,0.0008255513947041241,0,0,7803.844996850639,-0.8252944023243103,0
8.915581099743859,52.53677004779729,1,1,0.0008041420564857743,0,0,7804.435956173823,-0.81461302010994,0
9.165296517969965,52.86139391673616,1,1,0.0009973117336058003,0,0,7799.981989064354,-0.8368881323630266,0
9.151627408286567,52.6632163786804,1,1,0.0008311757763672611,0,0,7804.904058164029,-0.8154882512582922,0
9.641558383583059,52.551383114978805,1,1,0.0010294886646720518,0,0,7756.9267144801315,-0.9372730472983415,0
9.258295272424554,52.73970780402715,1,1,0.0008554175049003094,0,0,7861.231423811097,-0.8092278637231247,0
8.675582049881397,52.36038569036257,1,1,0.0007002895143589184,0,0,7775.53726769208,-0.8195421894134884,0
9.46488634224317,52.85452554781126,1,1,0.0010402932272716356,0,0,7756.718712349932,-0.8105318049344663,0
9.487479760255239,52.73658794759739,1,1,0.0008472761736880962,0,0,7784.176937481415,-0.8320801527431763,0
9.69104350859047,52.810199611461,1,1,0.0006697403328041456,0,0,7743.238230367859,-0.8144280594929907,0
9.252912287728758,52.76707725006553,1,1,0.0007896160914360633,0,0,7666.599359509548,-0.8334950703246875,0
9.55398742703688,52.54782164919243,1,1,0.0008375807975900575,0,0,7735.40413144539,-0.8471927429502779,0
8.885940129150622,52.5615918005427,1,1,0.0009475792908246825,0,0,7742.337794978061,-0.8558736857917033,0
9.15049789936143,52.59535907074691,1,1,0.0006894455862550023,0,0,7739.138450063271,-0.8039592885736591,0
9.627678705792201,52.58859645382862,1,1,0.0007206987902601671,0,0,7769.809627725538,-0.8029061963067861,0
9.520011453021121,52.58610111983534,1,1,0.0007013083199173425,0,0,7783.498111837811,-0.8309853353539611,0
9.45911461642591,52.84019391186559,1,1,0.0008915054317048567,0,0,7671.702993085491,-0.838642331237851,0
9.442653589604902,52.24292965791825,1,1,0.0009377371631329275,0,0,7747.1634443986895,-0.8491128458936388,0
9.229971702298496,52.809384597624984,1,1,0.0007220124612967463,0,0,7750.454932313212,-0.802329891408049,0
9.425365408064339,52.63894922114885,1,1,0.0008324965407107068,0,0,7807.312217406004,-0.8804362066173652,0
9.690210414770448,52.95335200363706,1,1,0.0005633727671254424,0,0,7762.040067781784,-0.7494032551772458,0
9.376459075393326,52.61538478053423,1,1,0.0009067062473932765,0,0,7760.419206322342,-0.828660561000184,0
9.46772037300227,53.03264189576478,1,1,0.0008220671247908341,0,0,7815.450738137718,-0.815167777408184,0
9.322607631706386,52.62777843345309,1,1,0.0006260657150136999,0,0,7848.734189281874,-0.8210355751355236,0
9.577032756602648,52.8090886986879,1,1,0.0009425165487436423,0,0,7687.171742158855,-0.8292002474333431,0
9.111108705229316,52.659458565520175,1,1,0.0006844371479007022,0,0,7716.44911115427,-0.8492335373669209,0
9.083605270885895,52.66342891610087,1,1,0.0007988481007862095,0,0,7685.372037746342,-0.7803406273811568,0
8.785924597453649,52.80977281427468,1,1,0.0009192386643846878,0,0,7742.172170851957,-0.8486924808551175,0
9.239830609073344,52.52491790026736,1,1,0.0009747563330853076,0,0,7730.743328572806,-0.8124438119585666,0
9.397007283171927,52.716326276492374,1,1,0.0007190453451271252,0,0,7754.257289011066,-0.8060555088990848,0
9.273801723825086,52.89651873957255,1,1,0.0009422766916253598,0,0,7708.89882822254,-0.8152027766899097,0
8.769454392022828,52.583688113951446,1,1,0.001017997413597134,0,0,7744.543783925261,-0.8319091420178757,0
9.542460712867314,52.81315963423906,1,1,0.0009194170774938218,0,0,7741.346771744642,-0.8166006305646722,0
9.768544990254341,52.74638258133081,1,1,0.0009030443159795274,0,0,7886.28304485672,-0.898152195353406,0
8.962132309120681,52.71832454160764,1,1,0.0008151280856047325,0,0,7720.660473910011,-0.8006392143612677,0
9.3812449105331,52.385247057051835,1,1,0.0008918874368137235,0,0,7816.023813165594,-0.8426316265915681,0
9.119490935660837,52.71293256714646,1,1,0.0011447816773127477,0,0,7754.182252728582,-0.8133347367350237,0
9.358222797450976,52.889476413763795,1,1,0.0008141549402732905,0,0,7762.094498245762,-0.7871232639849226,0
