DIR,Age,NumLoans,NumRealEstateLoans,NumDependents,Num30-59Delinquencies,Num60-89Delinquencies,Income,BalanceToCreditLimit,Delinquent90
-2.9899186391466515,46.465246579531325,4,6,0.0,0,0,12272.019944712965,0.4979776378334605,0
-7.903459016748201,45.67236819931501,11,1,0.0,0,0,2600.995733494021,0.2171019330333353,0
-2.7536118200607413,30.49705492197931,0,0,0.0,98,98,5316.460809851043,1.6585249080865836,1
2.9855696163538834,59.561641952892884,12,2,3.0,0,0,1969.7576074451113,1.3208376389995578,1
-3.0225850415094855,48.510360937165665,12,3,4.0,0,0,2899.9465318005277,0.7957137717481697,0
784.1790336645447,38.27461576792647,6,1,0.0,0,0,5569.0564916852845,0.43348207310121367,0
1.59164977876393,63.85298207160238,10,1,1.0,4,0,5451.993681072385,0.4019572018332805,0
2775.0797924712424,42.95760937396532,15,1,0.0,6,0,1712.6993412050776,0.9763586409686733,1
3.8182072054759333,61.07031131523828,20,2,0.0,0,0,7599.116599501026,-0.9564337216882512,0
14.458769791122831,34.252441235569464,9,4,0.0,0,0,10963.912673658013,0.8426155182798303,0
6.214445272441981,45.837563608587345,4,0,0.0,1,6,5993.503237213998,1.6609017454288353,1
-3.21240760107838,52.682017156430156,15,0,6.0,0,0,1072.8480481480651,0.7141142542068933,1
-1.0667432873354454,46.45106599621051,9,0,0.0,2,0,7677.5557025526505,0.6080311821908952,0
-6.809549599728145,36.3442736934794,7,0,0.0,0,0,6245.118566084908,0.7469975740194965,0
-5.108337464477803,57.728547520961506,10,1,0.0,0,0,4686.421796452485,0.38242051091641366,0
7.005018372630746,57.20795226617006,23,19,3.0,0,0,16000.85220529976,-0.4676472047874664,0
-1.7900213849920523,62.1167800642383,9,1,0.0,0,0,5406.7881009608855,0.1847784538221271,0
7.126045901860952,61.655107298016105,8,1,2.0,6,1,5628.4093877517535,1.0362473318293135,0
5.353466295892471,62.94253704914431,32,6,1.0,0,0,5531.539314465353,-0.6498994253626711,0
0.137115211850938,42.573547905279064,9,1,1.0,0,0,6637.320937844899,0.26792178532098565,0
-4.006077672201457,42.293412058162716,7,1,0.0,1,5,3979.395168063177,0.3591399672288308,0
-4.293482082071508,33.1297364914442,8,0,1.0,0,0,3931.0462392653762,0.8124550118052574,0
0.4386929475360616,43.260957591031534,7,6,1.0,4,0,5482.822584327608,0.08057668661334177,0
3.1498148998443782,50.90525975750382,11,2,5.0,6,0,2950.6630282403858,0.3084857806082482,1
4.818070426686351,63.90010803477155,35,0,0.0,0,0,2920.990481809118,1.2424774855832765,0
1145.848350774753,63.69655252813911,9,1,0.0,0,0,5613.0031782799615,-0.4645726860338734,0
-0.584465382908619,37.07911751355082,14,3,1.0,0,0,3945.0708689640633,1.391687644052072,0
-2.2693459367322175,38.09927429455854,9,2,1.0,0,0,5485.587685231146,1.5669248128644353,0
1902.9140202807891,49.81591316242257,4,1,0.0,0,0,5391.086076809199,1.4912634652717622,1
-6.116277862323038,49.15481436352308,7,1,0.0,0,0,10875.527944057141,-0.4613353147505423,0
1286.016251784126,47.62182909774182,4,0,0.0,0,0,5381.259686528394,1.8149248656216415,1
0.2950575912261767,42.08626046701848,12,2,1.0,0,0,11921.79488879272,-0.3243706078209258,0
-5.1389897019050625,44.08466460362338,14,0,0.0,0,0,3469.98644547916,0.05112802940881567,0
-2.862621309537313,42.14616281026709,2,0,1.0,6,1,2755.6929898246153,0.07102387554387235,1
-9.966452536768717,43.8049435396831,9,0,1.0,0,2,5508.115664656886,0.4167454959822385,0
0.7448045769105115,47.46098990372091,15,1,0.0,1,6,10606.540959337728,0.8945556044724507,1
2.2059825022330957,53.74394210329358,12,2,0.0,0,0,4460.521788508619,-0.08069203221232146,0
4.840725665335096,39.99432266853097,3,0,1.0,1,0,4495.405977886917,1.1581391808325063,0
49.95931051570021,29.08423359149992,14,0,0.0,0,0,5373.6415448193875,0.497422460170178,0
2.5864453275215142,47.840803855760164,15,1,3.0,0,0,5467.301828863065,0.4070400924037859,0
1.7879298277846618,55.30681248924782,12,2,2.0,5,0,2330.5068795347643,0.8321241722010226,0
-1.841190514940906,61.00907310224622,11,1,0.0,0,0,10029.969863022518,0.17844380179682084,0
-4.792865405719988,40.31903112281419,7,1,0.0,0,0,5332.255484856064,0.2706124173799558,0
-3.4902017365158486,62.358358589302476,8,1,2.0,0,0,9979.151064795737,0.020026496872824318,0
14.748336573481014,59.45742469917574,9,2,0.0,6,4,6966.963199460814,1.6087298979783102,1
0.6328623718559679,51.18990035210993,7,1,5.0,1,0,4001.203594523117,0.01796150811285324,1
0.044603936063071004,49.426942190466335,11,1,0.0,5,1,1842.7923295932467,-0.07651649957746404,0
-2.634518007950695,56.181617911290424,23,5,1.0,0,0,8421.809350802787,1.1448836699511382,0
741.8273807825705,58.468110558823724,9,1,0.0,0,0,5438.6308094139595,-0.35388957497041346,0
-9.760943463071504,43.29663750526056,11,2,0.0,0,0,3719.2701155268264,0.5184132326779783,0
2.8228529763358035,44.33627554708822,2,0,0.0,1,1,2941.7203129494683,0.19032811306068378,1
-2.7510320907852632,72.92090836265132,10,1,0.0,0,0,10811.650063603172,0.1632215585909672,0
909.6155808507249,59.31535190793433,11,1,0.0,0,0,5482.687143024794,0.19640551725149055,0
2.6048121306945786,63.332414160408504,20,11,0.0,0,0,14537.20809824902,-0.06870259855067729,0
13.038243863278167,61.33665183683781,24,5,2.0,0,0,7936.247371276513,0.3770121449302955,0
-1.2377564457669448,64.46620136740502,9,1,0.0,0,0,8292.493146872175,0.6208360928891196,0
8.370887838716111,42.52884682166903,3,0,1.0,1,0,6553.120217785639,0.9349724262620718,0
-0.4674367580063381,46.5554844170951,21,1,3.0,0,0,4487.252391580351,0.653883292790444,0
0.26680802364172856,57.252095031088665,11,2,0.0,2,0,9133.683300090443,0.17471379382649388,0
5.936493750842143,69.128356057253,25,1,1.0,0,0,11427.905724554563,0.1792380114762669,0
-3.499333643401743,58.96190234415872,23,1,3.0,9,1,7340.199229800083,1.7886867386142833,1
2296.2702433132745,54.10626761363138,9,2,0.0,0,0,16747.79437913029,0.6071883347195848,0
-5.918424829045724,36.75837219948732,7,0,3.0,2,0,9152.86852380088,0.2859932471888604,0
-4.574151012094008,55.44134333713194,16,7,0.0,0,0,24387.053578536194,0.611279327274473,0
4.622833837123766,42.938759878084426,6,2,2.0,0,0,11027.758376708898,-0.3426749207819903,0
7.361732624866308,64.27133074328566,17,6,0.0,2,0,29078.813824024717,1.0080954540613987,1
0.33091450535567485,60.264239933359626,15,8,1.0,0,0,5993.390941629982,-0.2674510019345873,0
-1.0189417623308101,57.75247020941613,7,1,0.0,4,0,5423.526554989073,0.5994973359748011,0
2.596715786962801,50.69651875408908,15,0,6.0,0,0,11393.219886002027,0.8802280070520987,1
1020.8209513960918,67.60191594422118,7,1,0.0,0,0,5520.910783937564,-0.41852141582051866,0
1.9710673223701964,59.40632911336304,32,1,1.0,0,0,7927.680876020018,0.0034992070512683826,0
-14.484043344696502,33.69666682900301,7,0,8.0,0,0,1652.0216207246121,0.41162313002080086,0
2.6106305594382353,49.855217729922124,11,2,0.0,2,0,3769.3868020202667,-0.3111329702382328,0
-9.227980465383865,50.08387665154026,9,6,0.0,0,0,10561.109635962664,0.3693431530737322,0
6.935301431924147,50.09305175248405,9,2,0.0,1,6,1092.4698175389376,0.678347946407508,1
-7.845363275900413,51.55774966168779,7,0,0.0,0,0,4696.945775519856,0.30423039321208,0
1.2126404470800876,61.915502910654055,15,1,0.0,6,6,4792.308996111817,0.7935144530047777,1
1.5883798315285231,46.767079386069454,6,0,1.0,0,0,9943.52043362653,-0.2578744013177527,0
2.712198356029935,36.4010177079079,4,1,0.0,1,6,6416.9378536646955,1.5471276746680536,1
1.6698346619201483,46.91345843042389,11,1,3.0,0,0,5358.172029675025,0.06305545144274027,0
-1.0623565867429503,44.27806282795423,9,0,0.0,2,0,12086.713341049179,0.36514014880515366,0
-10.261583716346044,50.83744346474463,23,17,1.0,0,0,15436.612328858295,0.9437181364575804,0
-5.213152869188381,57.061896720694854,11,1,0.0,0,0,7298.263546257211,0.09841992140345049,0
0.2748915105707913,45.61542993326462,12,1,1.0,6,0,2159.1248851184414,1.1139991080513258,1
-4.394546134959979,46.76365354835109,2,1,10.0,1,0,7120.9577738633425,-0.21916631670249404,0
-5.031963871984395,66.19529491957525,10,1,0.0,0,0,3620.3475769522474,0.13769979588555104,0
4.463408403621172,66.99339420297188,23,5,0.0,0,0,10859.758181921865,0.44778884688308346,0
2.800173576346523,39.60474344444439,12,0,0.0,1,0,7499.625656353088,1.0329899698530394,0
-2.7991911766339097,41.57784130135626,15,7,2.0,0,0,7412.595734836474,-0.6542794422351559,0
-3.9278338029792397,29.839904795340804,11,0,0.0,2,0,18899.506356432525,0.24942703921293335,0
2.8306341428041737,58.153641135457676,10,0,0.0,0,0,4980.488814895125,0.5117418215495901,0
-5.986132734039879,35.0518318578924,7,1,2.0,0,0,2552.945912726281,0.13341207249263495,0
-3.1565735776719848,56.648560492651235,7,1,3.0,4,0,8614.746400763066,0.7063375632705535,0
7.797260360050675,62.6737553513754,9,5,0.0,0,0,21743.599138155816,0.5810283489021649,0
2.564398171772834,34.262542519920316,12,1,0.0,6,1,1112.5044899362847,1.349798859588305,1
-1.184981329060052,52.16501213059302,9,2,3.0,0,0,6142.202534038108,0.14478081382128938,0
-3.21018313799446,43.17554785253688,9,0,0.0,2,0,13067.724325784704,0.69777731190241,0
-3.5693372806854193,63.44963143663035,7,1,0.0,0,0,12617.557488053206,0.2817872341964413,0
-0.09210997231589846,36.544470675342566,9,2,2.0,1,0,9609.179498233887,0.4537367007966482,0
2.907360976795798,50.452094936601135,13,1,0.0,3,6,6179.82987520381,1.1193176910712999,1
-8.265263618002017,25.284434252675446,3,0,0.0,0,0,5163.11527536405,0.46739292075871763,0
-3.5876504969747267,50.639142470523545,9,0,1.0,0,2,5678.581711439747,0.9491227230506207,0
2.5933192963935845,65.6099019208936,17,6,1.0,2,0,8045.344519011842,0.46468576991064126,0
-8.305180852157449,30.40474985105355,0,0,0.0,98,98,5465.90098555724,1.3361487660574451,1
-4.06201805949803,53.01122866453559,15,1,3.0,0,0,7329.665586691892,0.6444514534376157,0
0.05151772390417986,57.26827481966553,1,0,0.0,6,1,437.17643154097823,0.37675290036186304,1
0.46604938914292904,48.32349669970643,5,1,0.0,0,0,4648.159631993241,0.10828504812746564,0
4.876939060472157,50.42996410426273,16,1,3.0,8,0,17498.47976709022,1.9889363122579788,0
8.755160057035743,67.71759119002198,24,16,0.0,0,0,3828.0294421896483,-0.8013948750097739,0
-1.0737280744230433,43.16775222014636,9,1,2.0,3,3,4092.7656780445045,1.0062285973562506,0
1.24553388505622,65.65054722418535,32,1,1.0,0,0,7922.976463691401,0.46323180508777395,0
7.104012918965658,33.21278555041039,2,0,7.0,1,0,10026.158581371828,0.9354399344612092,1
9.725972438272034,60.37855553586826,10,1,2.0,6,1,10941.587381385252,0.7472762604709606,0
-2.116356868380938,61.39887018598196,7,0,3.0,9,6,4826.584782944758,1.4672911992364863,1
7.164370377254841,41.4004677914138,12,8,0.0,1,6,5543.88507126392,1.1411349479520594,1
2499.8338661917583,40.23570512015579,6,1,0.0,0,0,5559.547058543267,0.0006115483418358547,0
2.8449714012900857,34.296569103420985,15,0,6.0,0,0,2324.3100684081883,1.2162095905035608,1
-10.583573667907034,34.443041942778414,11,0,0.0,0,0,4440.167557535516,0.8536318535845244,0
-0.805045193999391,45.74634034902801,9,2,1.0,0,0,4416.646846139929,-0.052822297230631976,0
2.040163357118905,61.03295136410073,14,0,0.0,0,0,2883.1123108617453,1.115473250396042,0
9.30653048674282,63.0923863630363,15,3,0.0,0,0,9108.558433345774,-0.48435898815370654,0
